"measure","location","sex","age","cause","metric","year","val","upper","lower"
"Deaths","Central Sub-Saharan Africa","Male","5-9 years","Enteric infections","Percent",2008,0.138422356874171,0.201125696972291,0.0899711227463559
"Deaths","Central Sub-Saharan Africa","Female","5-9 years","Enteric infections","Percent",2008,0.13077653245342,0.208959955615656,0.0778951063231628
"Deaths","Central Sub-Saharan Africa","Both","5-9 years","Enteric infections","Percent",2008,0.134951329891659,0.188223264041243,0.0919985487478041
"Deaths","Central Sub-Saharan Africa","Male","10-14 years","Enteric infections","Percent",2008,0.0982750506325395,0.147850881581655,0.0624101726519786
"Deaths","Central Sub-Saharan Africa","Female","10-14 years","Enteric infections","Percent",2008,0.0931545366257499,0.154850618295166,0.0540200429420815
"Deaths","Central Sub-Saharan Africa","Both","10-14 years","Enteric infections","Percent",2008,0.0960678472847295,0.138464115955147,0.0640820752585955
"Deaths","Central Sub-Saharan Africa","Male","15-19 years","Enteric infections","Percent",2008,0.0737295663920126,0.119804746748999,0.0439841274224995
"Deaths","Central Sub-Saharan Africa","Female","15-19 years","Enteric infections","Percent",2008,0.0536571478675659,0.0965528491384173,0.0278174289172735
"Deaths","Central Sub-Saharan Africa","Both","15-19 years","Enteric infections","Percent",2008,0.0651697612169447,0.0972633532448197,0.0419354034984393
"Deaths","Central Sub-Saharan Africa","Male","20-24 years","Enteric infections","Percent",2008,0.0632634160869419,0.0998913079983244,0.0360269387787579
"Deaths","Central Sub-Saharan Africa","Female","20-24 years","Enteric infections","Percent",2008,0.0432818339950138,0.0824331824765645,0.0208889554001582
"Deaths","Central Sub-Saharan Africa","Both","20-24 years","Enteric infections","Percent",2008,0.0539564071704408,0.0814787425256684,0.034122794957106
"Deaths","Southeast Asia","Male","<5 years","Enteric infections","Percent",2008,0.0906643629417956,0.106340878670535,0.0768371068505188
"Deaths","Southeast Asia","Female","<5 years","Enteric infections","Percent",2008,0.0833391125745182,0.100108329891251,0.0679555615714304
"Deaths","Southeast Asia","Both","<5 years","Enteric infections","Percent",2008,0.087476646822077,0.101079926732862,0.0755517300462534
"Deaths","Southeast Asia","Male","5-9 years","Enteric infections","Percent",2008,0.104855294166436,0.164687997692946,0.0650163741314676
"Deaths","Southeast Asia","Female","5-9 years","Enteric infections","Percent",2008,0.100114364974984,0.163751574405302,0.058121507412786
"Deaths","Southeast Asia","Both","5-9 years","Enteric infections","Percent",2008,0.102810545896531,0.158324660156941,0.0644995395732368
"Deaths","Southeast Asia","Male","10-14 years","Enteric infections","Percent",2008,0.102290263650833,0.164664383670368,0.0583166537896273
"Deaths","Southeast Asia","Female","10-14 years","Enteric infections","Percent",2008,0.109889454642963,0.180108418234704,0.061907855865942
"Deaths","Southeast Asia","Both","10-14 years","Enteric infections","Percent",2008,0.105391396949206,0.168035616599009,0.0601392343181881
"Deaths","Southeast Asia","Male","15-19 years","Enteric infections","Percent",2008,0.0483565226090573,0.0879583268044985,0.0245201796971029
"Deaths","Southeast Asia","Female","15-19 years","Enteric infections","Percent",2008,0.0736803676673181,0.129138177207967,0.0369573673226446
"Deaths","Southeast Asia","Both","15-19 years","Enteric infections","Percent",2008,0.0569316757430165,0.101554778157333,0.0297641466161448
"Deaths","Southeast Asia","Male","20-24 years","Enteric infections","Percent",2008,0.02310557480792,0.0414118680303848,0.0123121473811884
"Deaths","Southeast Asia","Female","20-24 years","Enteric infections","Percent",2008,0.0435814485548327,0.07665275279181,0.0227034887149368
"Deaths","Southeast Asia","Both","20-24 years","Enteric infections","Percent",2008,0.0298018821658325,0.0509878019856534,0.0169333592021801
"Deaths","South Asia","Male","<5 years","Enteric infections","Percent",2006,0.098824848831345,0.115432621027534,0.0825118629253722
"Deaths","South Asia","Female","<5 years","Enteric infections","Percent",2006,0.128169973408149,0.149394153242902,0.108005024421169
"Deaths","South Asia","Both","<5 years","Enteric infections","Percent",2006,0.11322174204456,0.130228594509553,0.0959713341694976
"Deaths","South Asia","Male","5-9 years","Enteric infections","Percent",2006,0.280124625803502,0.407670327769952,0.183270404421329
"Deaths","South Asia","Female","5-9 years","Enteric infections","Percent",2006,0.286899137275537,0.424877317927044,0.180832482845771
"Deaths","South Asia","Both","5-9 years","Enteric infections","Percent",2006,0.283475743235698,0.396510727767875,0.193959802719277
"Deaths","South Asia","Male","10-14 years","Enteric infections","Percent",2006,0.272580737852492,0.403729605363036,0.167801537362031
"Deaths","South Asia","Female","10-14 years","Enteric infections","Percent",2006,0.283882150603658,0.418096044646859,0.176970226804457
"Deaths","South Asia","Both","10-14 years","Enteric infections","Percent",2006,0.278003308575218,0.399289008562548,0.177361857996309
"Deaths","South Asia","Male","15-19 years","Enteric infections","Percent",2006,0.15219018957957,0.246401105272867,0.0887862858934027
"Deaths","South Asia","Female","15-19 years","Enteric infections","Percent",2006,0.139862498264526,0.221657017536006,0.0803689822224669
"Deaths","South Asia","Both","15-19 years","Enteric infections","Percent",2006,0.146158105608107,0.222450139808355,0.0897711086039413
"Deaths","South Asia","Male","20-24 years","Enteric infections","Percent",2006,0.0858318463846274,0.143790319447465,0.0546832064365345
"Deaths","South Asia","Female","20-24 years","Enteric infections","Percent",2006,0.083975363924615,0.146331362062197,0.0436659900783241
"Deaths","South Asia","Both","20-24 years","Enteric infections","Percent",2006,0.0849303348876155,0.132237064982081,0.0533838894079064
"Deaths","Central Sub-Saharan Africa","Male","<5 years","Enteric infections","Percent",2007,0.215302340365393,0.344365244122351,0.0882163645702239
"Deaths","Central Sub-Saharan Africa","Female","<5 years","Enteric infections","Percent",2007,0.140725603876623,0.314597518301391,0.0676820502741998
"Deaths","Central Sub-Saharan Africa","Both","<5 years","Enteric infections","Percent",2007,0.18108837547895,0.30896087394658,0.0853705564604972
"Deaths","Central Sub-Saharan Africa","Male","5-9 years","Enteric infections","Percent",2007,0.135349424821519,0.199950312255071,0.087759929230901
"Deaths","Central Sub-Saharan Africa","Female","5-9 years","Enteric infections","Percent",2007,0.132287178446908,0.210715041814858,0.0794285861602375
"Deaths","Central Sub-Saharan Africa","Both","5-9 years","Enteric infections","Percent",2007,0.133961097461113,0.188701593787346,0.0911020912842143
"Deaths","Central Sub-Saharan Africa","Male","10-14 years","Enteric infections","Percent",2007,0.0976927957091649,0.147114242382489,0.0618472760881157
"Deaths","Central Sub-Saharan Africa","Female","10-14 years","Enteric infections","Percent",2007,0.0951817698534148,0.15522088284763,0.0550108488097835
"Deaths","Central Sub-Saharan Africa","Both","10-14 years","Enteric infections","Percent",2007,0.0966119065199462,0.138772189685898,0.063708561853031
"Deaths","Central Sub-Saharan Africa","Male","15-19 years","Enteric infections","Percent",2007,0.0750500981453372,0.120642690995373,0.04531197919937
"Deaths","Central Sub-Saharan Africa","Female","15-19 years","Enteric infections","Percent",2007,0.0555262527738328,0.100121689580072,0.0288126305992305
"Deaths","Central Sub-Saharan Africa","Both","15-19 years","Enteric infections","Percent",2007,0.0666307216745837,0.098192020953703,0.0432637393281354
"Deaths","Central Sub-Saharan Africa","Male","20-24 years","Enteric infections","Percent",2007,0.0645841753435171,0.100460609270697,0.0379853343595486
"Deaths","Central Sub-Saharan Africa","Female","20-24 years","Enteric infections","Percent",2007,0.043815030402882,0.0821124860216953,0.0209803609995891
"Deaths","Central Sub-Saharan Africa","Both","20-24 years","Enteric infections","Percent",2007,0.0546713575161237,0.0822121742588784,0.0348546590999875
"Deaths","East Asia","Male","<5 years","Enteric infections","Percent",2008,0.0190965241557263,0.0210116708743948,0.0173142028257758
"Deaths","East Asia","Female","<5 years","Enteric infections","Percent",2008,0.0190471712613419,0.0211808456705606,0.0171465354614018
"Deaths","East Asia","Both","<5 years","Enteric infections","Percent",2008,0.0190761348890552,0.0207537157991421,0.0174350043346509
"Deaths","East Asia","Male","5-9 years","Enteric infections","Percent",2008,0.00823901354150289,0.0127260159944259,0.00541579920387861
"Deaths","East Asia","Female","5-9 years","Enteric infections","Percent",2008,0.012435545269829,0.0209793842686389,0.00719645646610097
"Deaths","East Asia","Both","5-9 years","Enteric infections","Percent",2008,0.00962022567637734,0.0146701758469559,0.00655938380158656
"Deaths","East Asia","Male","10-14 years","Enteric infections","Percent",2008,0.00839107564710587,0.0131642191018801,0.00532114682766693
"Deaths","East Asia","Female","10-14 years","Enteric infections","Percent",2008,0.0125748014287544,0.0211458561879564,0.00755874074804601
"Deaths","East Asia","Both","10-14 years","Enteric infections","Percent",2008,0.00979287517290027,0.0153411550069543,0.00615489336239077
"Deaths","East Asia","Male","15-19 years","Enteric infections","Percent",2008,0.00353794731625138,0.00597069217529522,0.00206079154292307
"Deaths","East Asia","Female","15-19 years","Enteric infections","Percent",2008,0.00651638335639433,0.010779423248218,0.00364507875906602
"Deaths","East Asia","Both","15-19 years","Enteric infections","Percent",2008,0.0044593608555796,0.00726165284798515,0.00263426961052501
"Deaths","East Asia","Male","20-24 years","Enteric infections","Percent",2008,0.00198423683358671,0.0031678186899375,0.00124714998278072
"Deaths","East Asia","Female","20-24 years","Enteric infections","Percent",2008,0.0038955341415592,0.0066369870725953,0.00217509071148431
"Deaths","East Asia","Both","20-24 years","Enteric infections","Percent",2008,0.00256206493621787,0.00399943111148661,0.00162822569688001
"Deaths","Western Sub-Saharan Africa","Male","<5 years","Enteric infections","Percent",1997,0.218801263578225,0.266498595478056,0.157183144528919
"Deaths","Western Sub-Saharan Africa","Female","<5 years","Enteric infections","Percent",1997,0.20618328240928,0.256884280178671,0.154379460274486
"Deaths","Western Sub-Saharan Africa","Both","<5 years","Enteric infections","Percent",1997,0.212926532001379,0.260287609271868,0.161202591763761
"Deaths","Western Sub-Saharan Africa","Male","5-9 years","Enteric infections","Percent",1997,0.17825621229505,0.267337898782568,0.116329256699222
"Deaths","Western Sub-Saharan Africa","Female","5-9 years","Enteric infections","Percent",1997,0.194167968809446,0.302369887789905,0.105044313412795
"Deaths","Western Sub-Saharan Africa","Both","5-9 years","Enteric infections","Percent",1997,0.18536938102498,0.260693574013108,0.118409217838172
"Deaths","Western Sub-Saharan Africa","Male","10-14 years","Enteric infections","Percent",1997,0.16306056239522,0.242220229077597,0.108913919475746
"Deaths","Western Sub-Saharan Africa","Female","10-14 years","Enteric infections","Percent",1997,0.196625124360811,0.299183770140333,0.115317611797073
"Deaths","Western Sub-Saharan Africa","Both","10-14 years","Enteric infections","Percent",1997,0.177810987183474,0.251999502930996,0.11909683832547
"Deaths","Western Sub-Saharan Africa","Male","15-19 years","Enteric infections","Percent",1997,0.114063143540702,0.195043306820738,0.0713141668620857
"Deaths","Western Sub-Saharan Africa","Female","15-19 years","Enteric infections","Percent",1997,0.119760771145354,0.20068751849254,0.0578274165291188
"Deaths","Western Sub-Saharan Africa","Both","15-19 years","Enteric infections","Percent",1997,0.116730801170387,0.167123286070246,0.0717295593141926
"Deaths","Western Sub-Saharan Africa","Male","20-24 years","Enteric infections","Percent",1997,0.0878459844740215,0.159778510824168,0.0526073050056988
"Deaths","Western Sub-Saharan Africa","Female","20-24 years","Enteric infections","Percent",1997,0.0822928729859671,0.154122962695603,0.0345236286357955
"Deaths","Western Sub-Saharan Africa","Both","20-24 years","Enteric infections","Percent",1997,0.0847618589519644,0.127884800800296,0.0495226853491918
"Deaths","Southern Sub-Saharan Africa","Male","<5 years","Enteric infections","Percent",2008,0.104450891900417,0.124918890550689,0.0880042670290683
"Deaths","Southern Sub-Saharan Africa","Female","<5 years","Enteric infections","Percent",2008,0.115571936569203,0.135484428415734,0.0970632544921987
"Deaths","Southern Sub-Saharan Africa","Both","<5 years","Enteric infections","Percent",2008,0.109327171098973,0.125323829083104,0.0947176263482907
"Deaths","Southern Sub-Saharan Africa","Male","5-9 years","Enteric infections","Percent",2008,0.080001562255885,0.123646463677374,0.0481213911729375
"Deaths","Southern Sub-Saharan Africa","Female","5-9 years","Enteric infections","Percent",2008,0.0703545388560547,0.123625265107692,0.0359135620328523
"Deaths","Southern Sub-Saharan Africa","Both","5-9 years","Enteric infections","Percent",2008,0.07576439980658,0.106534861572321,0.0506483902306574
"Deaths","Southern Sub-Saharan Africa","Male","10-14 years","Enteric infections","Percent",2008,0.0618712955555693,0.0946791404969806,0.0330155646420786
"Deaths","Southern Sub-Saharan Africa","Female","10-14 years","Enteric infections","Percent",2008,0.0550570884383699,0.103816979833738,0.0247981246818359
"Deaths","Southern Sub-Saharan Africa","Both","10-14 years","Enteric infections","Percent",2008,0.0588821710298393,0.0871641862344522,0.0363563336710848
"Deaths","Southern Sub-Saharan Africa","Male","15-19 years","Enteric infections","Percent",2008,0.0336955599568204,0.0545714598025775,0.017265805486282
"Deaths","Southern Sub-Saharan Africa","Female","15-19 years","Enteric infections","Percent",2008,0.0283662293023841,0.0613395196429903,0.00995528151361191
"Deaths","Southern Sub-Saharan Africa","Both","15-19 years","Enteric infections","Percent",2008,0.0311047640046928,0.0517636511157764,0.0168949558110654
"Deaths","Southern Sub-Saharan Africa","Male","20-24 years","Enteric infections","Percent",2008,0.0285757887557958,0.044388800924975,0.0136079090904351
"Deaths","Southern Sub-Saharan Africa","Female","20-24 years","Enteric infections","Percent",2008,0.0165469056185581,0.039980756411267,0.00431258046817273
"Deaths","Southern Sub-Saharan Africa","Both","20-24 years","Enteric infections","Percent",2008,0.0215560285980988,0.0376459783805187,0.010674980209302
"Deaths","Southern Sub-Saharan Africa","Male","<5 years","Enteric infections","Percent",2006,0.0921398190140131,0.11034312366678,0.0771450192932785
"Deaths","Southern Sub-Saharan Africa","Female","<5 years","Enteric infections","Percent",2006,0.099431183376728,0.120164678545159,0.0803777987128204
"Deaths","Southern Sub-Saharan Africa","Both","<5 years","Enteric infections","Percent",2006,0.0953261178142853,0.109811248980193,0.0815818469264174
"Deaths","Southern Sub-Saharan Africa","Male","5-9 years","Enteric infections","Percent",2006,0.0745706590455827,0.112788576100183,0.039892407154794
"Deaths","Southern Sub-Saharan Africa","Female","5-9 years","Enteric infections","Percent",2006,0.0668653993303043,0.119474206423308,0.0309601372910637
"Deaths","Southern Sub-Saharan Africa","Both","5-9 years","Enteric infections","Percent",2006,0.071173873415611,0.101304518398961,0.0454931316173476
"Deaths","Southern Sub-Saharan Africa","Male","10-14 years","Enteric infections","Percent",2006,0.0612608594984929,0.0926854039337464,0.0310565207787843
"Deaths","Southern Sub-Saharan Africa","Female","10-14 years","Enteric infections","Percent",2006,0.0580592885946063,0.10903178558972,0.0252772109221274
"Deaths","Southern Sub-Saharan Africa","Both","10-14 years","Enteric infections","Percent",2006,0.0598721285140899,0.090529867021686,0.0354301610878177
"Deaths","Southern Sub-Saharan Africa","Male","15-19 years","Enteric infections","Percent",2006,0.0324164612147289,0.0546863021148268,0.0168539546534643
"Deaths","Southern Sub-Saharan Africa","Female","15-19 years","Enteric infections","Percent",2006,0.0287976280361108,0.0645662794731492,0.00955792258467958
"Deaths","Southern Sub-Saharan Africa","Both","15-19 years","Enteric infections","Percent",2006,0.0305674398501304,0.052193261433318,0.0166487818625813
"Deaths","Southern Sub-Saharan Africa","Male","20-24 years","Enteric infections","Percent",2006,0.0271771582049952,0.0423817670520731,0.0125593211161754
"Deaths","Southern Sub-Saharan Africa","Female","20-24 years","Enteric infections","Percent",2006,0.0156909506422972,0.0385329089479618,0.00410281306842668
"Deaths","Southern Sub-Saharan Africa","Both","20-24 years","Enteric infections","Percent",2006,0.0201791310506737,0.0358038575162534,0.00992099460577074
"Deaths","Central Asia","Male","<5 years","Enteric infections","Percent",2007,0.0355029078138018,0.044607654409853,0.0273617671146713
"Deaths","Central Asia","Female","<5 years","Enteric infections","Percent",2007,0.0398666634005479,0.0494770946942396,0.0311980107206809
"Deaths","Central Asia","Both","<5 years","Enteric infections","Percent",2007,0.0373671210565476,0.0448312369994901,0.0304386059179383
"Deaths","Central Asia","Male","5-9 years","Enteric infections","Percent",2007,0.0118527528977123,0.018848890756866,0.00750767636733473
"Deaths","Central Asia","Female","5-9 years","Enteric infections","Percent",2007,0.0164705085290949,0.0297396932078844,0.00921506089434814
"Deaths","Central Asia","Both","5-9 years","Enteric infections","Percent",2007,0.0137201256065449,0.0202579531263823,0.00942207832813142
"Deaths","Central Asia","Male","10-14 years","Enteric infections","Percent",2007,0.00700047119075892,0.0115313294974914,0.00488173973140273
"Deaths","Central Asia","Female","10-14 years","Enteric infections","Percent",2007,0.0099275111653664,0.0176650558029944,0.00591656785543497
"Deaths","Central Asia","Both","10-14 years","Enteric infections","Percent",2007,0.00814880980181879,0.012076110298845,0.00576320988899708
"Deaths","Central Asia","Male","15-19 years","Enteric infections","Percent",2007,0.00193396086207582,0.00327918643811173,0.00135072987928471
"Deaths","Central Asia","Female","15-19 years","Enteric infections","Percent",2007,0.00312026464188423,0.00547698966724588,0.00181779954860359
"Deaths","Central Asia","Both","15-19 years","Enteric infections","Percent",2007,0.00235350302062083,0.00350211128067696,0.00165701392672148
"Deaths","Central Asia","Male","20-24 years","Enteric infections","Percent",2007,0.00129664476501054,0.00208353245283667,0.000927430014932579
"Deaths","Central Asia","Female","20-24 years","Enteric infections","Percent",2007,0.00263794179542532,0.00463894921682939,0.00159547088228551
"Deaths","Central Asia","Both","20-24 years","Enteric infections","Percent",2007,0.00174466922466569,0.00254300046674746,0.00128600402049796
"Deaths","Eastern Sub-Saharan Africa","Male","<5 years","Enteric infections","Percent",2007,0.127484013437958,0.148980576433777,0.101838414809372
"Deaths","Eastern Sub-Saharan Africa","Female","<5 years","Enteric infections","Percent",2007,0.123288334871857,0.147491381291573,0.0999836332266364
"Deaths","Eastern Sub-Saharan Africa","Both","<5 years","Enteric infections","Percent",2007,0.125572438772458,0.144126231703041,0.103090667321524
"Deaths","Eastern Sub-Saharan Africa","Male","5-9 years","Enteric infections","Percent",2007,0.167951187638627,0.271578954773464,0.118205072115084
"Deaths","Eastern Sub-Saharan Africa","Female","5-9 years","Enteric infections","Percent",2007,0.172756613608217,0.283879573636074,0.0950042989614933
"Deaths","Eastern Sub-Saharan Africa","Both","5-9 years","Enteric infections","Percent",2007,0.170112646173792,0.239366671445382,0.120270968365807
"Deaths","Eastern Sub-Saharan Africa","Male","10-14 years","Enteric infections","Percent",2007,0.130241265392103,0.201655835753343,0.0904242499386789
"Deaths","Eastern Sub-Saharan Africa","Female","10-14 years","Enteric infections","Percent",2007,0.128922996734725,0.202563934211392,0.0761244445447662
"Deaths","Eastern Sub-Saharan Africa","Both","10-14 years","Enteric infections","Percent",2007,0.129672938960412,0.182727659022901,0.0918423569291576
"Deaths","Eastern Sub-Saharan Africa","Male","15-19 years","Enteric infections","Percent",2007,0.095410007409276,0.154511162320953,0.062347239293728
"Deaths","Eastern Sub-Saharan Africa","Female","15-19 years","Enteric infections","Percent",2007,0.0871266612761662,0.15760912431051,0.0440252696318351
"Deaths","Eastern Sub-Saharan Africa","Both","15-19 years","Enteric infections","Percent",2007,0.0916635269098752,0.136719661529194,0.0615827794430909
"Deaths","Eastern Sub-Saharan Africa","Male","20-24 years","Enteric infections","Percent",2007,0.0755709408110116,0.122036077649297,0.0467206835644902
"Deaths","Eastern Sub-Saharan Africa","Female","20-24 years","Enteric infections","Percent",2007,0.0550437611566279,0.106379721172134,0.0245718625815504
"Deaths","Eastern Sub-Saharan Africa","Both","20-24 years","Enteric infections","Percent",2007,0.0647100368734771,0.0992108525972212,0.040907617467955
"Deaths","South Asia","Male","<5 years","Enteric infections","Percent",2007,0.0978178039856119,0.114464228866603,0.081333866614405
"Deaths","South Asia","Female","<5 years","Enteric infections","Percent",2007,0.126907849458131,0.147380342322918,0.106638699189325
"Deaths","South Asia","Both","<5 years","Enteric infections","Percent",2007,0.112095213241697,0.128718428975797,0.0953871153216489
"Deaths","South Asia","Male","5-9 years","Enteric infections","Percent",2007,0.279564132327446,0.407816599592368,0.184398441042453
"Deaths","South Asia","Female","5-9 years","Enteric infections","Percent",2007,0.293414245320321,0.429753544678156,0.184141818301185
"Deaths","South Asia","Both","5-9 years","Enteric infections","Percent",2007,0.286228183887634,0.400777241990769,0.195616567962703
"Deaths","South Asia","Male","10-14 years","Enteric infections","Percent",2007,0.272302851753671,0.404461102127146,0.16873112574226
"Deaths","South Asia","Female","10-14 years","Enteric infections","Percent",2007,0.284252295478967,0.419985990525757,0.177123613527435
"Deaths","South Asia","Both","10-14 years","Enteric infections","Percent",2007,0.278081787313641,0.398289439821478,0.178960983178326
"Deaths","South Asia","Male","15-19 years","Enteric infections","Percent",2007,0.152163721567716,0.245210919066835,0.0882206312687373
"Deaths","South Asia","Female","15-19 years","Enteric infections","Percent",2007,0.143291659228979,0.225915455075324,0.0826596903901345
"Deaths","South Asia","Both","15-19 years","Enteric infections","Percent",2007,0.147855208732299,0.224282204933046,0.0900081516236519
"Deaths","South Asia","Male","20-24 years","Enteric infections","Percent",2007,0.0834060339968693,0.141412680846256,0.0526797782490865
"Deaths","South Asia","Female","20-24 years","Enteric infections","Percent",2007,0.0849763192518127,0.146219273383331,0.0441289478468053
"Deaths","South Asia","Both","20-24 years","Enteric infections","Percent",2007,0.0841552987367082,0.131748760838703,0.0525822275645174
"Deaths","Central Asia","Male","<5 years","Enteric infections","Percent",2009,0.0314535302001533,0.0420465279616303,0.0227403347199494
"Deaths","Central Asia","Female","<5 years","Enteric infections","Percent",2009,0.0364784532673544,0.0482023707110308,0.0266062387653441
"Deaths","Central Asia","Both","<5 years","Enteric infections","Percent",2009,0.033595318240428,0.0421513448764524,0.0260132965340835
"Deaths","Central Asia","Male","5-9 years","Enteric infections","Percent",2009,0.0115425583894294,0.019351199006946,0.00717605745725388
"Deaths","Central Asia","Female","5-9 years","Enteric infections","Percent",2009,0.0162267270201133,0.0300356206520091,0.00896351653073423
"Deaths","Central Asia","Both","5-9 years","Enteric infections","Percent",2009,0.0134057787624523,0.0203137842318799,0.00877592914610031
"Deaths","Central Asia","Male","10-14 years","Enteric infections","Percent",2009,0.00714455441397399,0.0125858392987337,0.00463411170892468
"Deaths","Central Asia","Female","10-14 years","Enteric infections","Percent",2009,0.00998533394978759,0.0182248996566077,0.005713891155699
"Deaths","Central Asia","Both","10-14 years","Enteric infections","Percent",2009,0.00824849501742126,0.0123849226292651,0.00568114766528221
"Deaths","Central Asia","Male","15-19 years","Enteric infections","Percent",2009,0.00193240076566601,0.00347797031108106,0.00128181035539997
"Deaths","Central Asia","Female","15-19 years","Enteric infections","Percent",2009,0.00305181836658542,0.00542889391626257,0.00176359113394894
"Deaths","Central Asia","Both","15-19 years","Enteric infections","Percent",2009,0.00234418841405887,0.00353807423660893,0.00162237671109309
"Deaths","Central Asia","Male","20-24 years","Enteric infections","Percent",2009,0.00131354132471857,0.00228180999372781,0.000886382879075937
"Deaths","Central Asia","Female","20-24 years","Enteric infections","Percent",2009,0.00265414211652381,0.00501891979111049,0.00149505095081182
"Deaths","Central Asia","Both","20-24 years","Enteric infections","Percent",2009,0.00177316992315226,0.00266930101005293,0.00123915720774648
"Deaths","Western Sub-Saharan Africa","Male","<5 years","Enteric infections","Percent",2005,0.204611321703202,0.246318529165695,0.161487794570642
"Deaths","Western Sub-Saharan Africa","Female","<5 years","Enteric infections","Percent",2005,0.20401058624112,0.247258980568722,0.160857061982512
"Deaths","Western Sub-Saharan Africa","Both","<5 years","Enteric infections","Percent",2005,0.204333411260854,0.243054621747059,0.16525870998751
"Deaths","Western Sub-Saharan Africa","Male","5-9 years","Enteric infections","Percent",2005,0.197893754953917,0.276499235290234,0.142339488790253
"Deaths","Western Sub-Saharan Africa","Female","5-9 years","Enteric infections","Percent",2005,0.212456974498926,0.312566964914739,0.138449897576077
"Deaths","Western Sub-Saharan Africa","Both","5-9 years","Enteric infections","Percent",2005,0.204301804096238,0.277513654508516,0.146960469324824
"Deaths","Western Sub-Saharan Africa","Male","10-14 years","Enteric infections","Percent",2005,0.167871790475496,0.232220290014806,0.117302193558015
"Deaths","Western Sub-Saharan Africa","Female","10-14 years","Enteric infections","Percent",2005,0.188091125460377,0.274352485245705,0.121964424707688
"Deaths","Western Sub-Saharan Africa","Both","10-14 years","Enteric infections","Percent",2005,0.176612262967327,0.243371174247598,0.123583625663838
"Deaths","Western Sub-Saharan Africa","Male","15-19 years","Enteric infections","Percent",2005,0.103527769603317,0.157491247307971,0.0710780885642035
"Deaths","Western Sub-Saharan Africa","Female","15-19 years","Enteric infections","Percent",2005,0.101536529376317,0.16570377941514,0.0570017310401926
"Deaths","Western Sub-Saharan Africa","Both","15-19 years","Enteric infections","Percent",2005,0.102666212462977,0.144940878439738,0.0695924992699425
"Deaths","Western Sub-Saharan Africa","Male","20-24 years","Enteric infections","Percent",2005,0.0785857489913845,0.123327970540443,0.0550531984855729
"Deaths","Western Sub-Saharan Africa","Female","20-24 years","Enteric infections","Percent",2005,0.069160548579072,0.123869505407176,0.0345529493501959
"Deaths","Western Sub-Saharan Africa","Both","20-24 years","Enteric infections","Percent",2005,0.0736237482993836,0.110849216439576,0.0477923355742014
"Deaths","East Asia","Male","<5 years","Enteric infections","Percent",2003,0.0324391361488575,0.0356952463012448,0.029100962883429
"Deaths","East Asia","Female","<5 years","Enteric infections","Percent",2003,0.0365997240263169,0.0404356275260486,0.0328008655268525
"Deaths","East Asia","Both","<5 years","Enteric infections","Percent",2003,0.0342175531483285,0.0373626807704608,0.0309602853516365
"Deaths","East Asia","Male","5-9 years","Enteric infections","Percent",2003,0.010991308032991,0.0153262586639394,0.00626641059462136
"Deaths","East Asia","Female","5-9 years","Enteric infections","Percent",2003,0.0155455143475523,0.0277840023906638,0.00854453838979312
"Deaths","East Asia","Both","5-9 years","Enteric infections","Percent",2003,0.0125173056709874,0.0182559808951262,0.00830493238727438
"Deaths","East Asia","Male","10-14 years","Enteric infections","Percent",2003,0.00988847342962633,0.0147326082423657,0.00615027452665136
"Deaths","East Asia","Female","10-14 years","Enteric infections","Percent",2003,0.0152556048525863,0.0253496742800198,0.00905027447854253
"Deaths","East Asia","Both","10-14 years","Enteric infections","Percent",2003,0.0117253198532777,0.0175453348295626,0.00777883539691796
"Deaths","East Asia","Male","15-19 years","Enteric infections","Percent",2003,0.00485105896658479,0.00770322649529404,0.00294611589345878
"Deaths","East Asia","Female","15-19 years","Enteric infections","Percent",2003,0.00786943689594368,0.0130554802203802,0.00450962388042622
"Deaths","East Asia","Both","15-19 years","Enteric infections","Percent",2003,0.0058432584955701,0.00905485558750328,0.00357254647989014
"Deaths","East Asia","Male","20-24 years","Enteric infections","Percent",2003,0.00304117259406872,0.00462301179974629,0.00194323781961853
"Deaths","East Asia","Female","20-24 years","Enteric infections","Percent",2003,0.00491728771350625,0.00822981639274902,0.00271899719089274
"Deaths","East Asia","Both","20-24 years","Enteric infections","Percent",2003,0.00366585852343242,0.00561850088262522,0.00233801291941624
"Deaths","Western Sub-Saharan Africa","Male","<5 years","Enteric infections","Percent",2008,0.203494484632535,0.249240668940726,0.161911954338536
"Deaths","Western Sub-Saharan Africa","Female","<5 years","Enteric infections","Percent",2008,0.203890773880067,0.247834321568889,0.159665622235712
"Deaths","Western Sub-Saharan Africa","Both","<5 years","Enteric infections","Percent",2008,0.20367812044262,0.245468098002401,0.162553385096024
"Deaths","Western Sub-Saharan Africa","Male","5-9 years","Enteric infections","Percent",2008,0.207723249882733,0.284012475392827,0.150228773683125
"Deaths","Western Sub-Saharan Africa","Female","5-9 years","Enteric infections","Percent",2008,0.226876146479391,0.3291585940673,0.151120191178148
"Deaths","Western Sub-Saharan Africa","Both","5-9 years","Enteric infections","Percent",2008,0.216171292866784,0.28774185611319,0.156884472746296
"Deaths","Western Sub-Saharan Africa","Male","10-14 years","Enteric infections","Percent",2008,0.165177509070944,0.230402537265294,0.115724497015322
"Deaths","Western Sub-Saharan Africa","Female","10-14 years","Enteric infections","Percent",2008,0.183244561854175,0.266327185360833,0.121446990367806
